Chemin_image,Taille_image,Chemin_masque,Taille_masque
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_37.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_37.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_370.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_370.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_371.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_371.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_372.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_372.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_373.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_373.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_374.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_374.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_375.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_375.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_377.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_377.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_378.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_378.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_379.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_379.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_38.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_38.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_380.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_380.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_381.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_381.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_382.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_382.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_383.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_383.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_384.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_384.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_385.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_385.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_386.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_386.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_387.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_387.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_389.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_389.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_39.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_39.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_390.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_390.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_391.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_391.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_392.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_392.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_393.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_393.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_394.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_394.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_395.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_395.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_396.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_396.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_397.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_397.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_398.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_398.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_399.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_399.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_40.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_40.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_400.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_400.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_401.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_401.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_402.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_402.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_403.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_403.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_404.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_404.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_405.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_405.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_406.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_406.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_407.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_407.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_408.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_408.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_409.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_409.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_41.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_41.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_411.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_411.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_412.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_412.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_413.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_413.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_414.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_414.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_415.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_415.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_416.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_416.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_417.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_417.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_418.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_418.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_419.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_419.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_42.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_42.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_420.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_420.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_421.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_421.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_283.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_283.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_295.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_295.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_305.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_305.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_317.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_317.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_329.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_329.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_340.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_340.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_352.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_352.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_364.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_364.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_376.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_376.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_388.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_388.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_4.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_4.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_423.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_423.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_424.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_424.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_425.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_425.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_426.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_426.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_427.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_427.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_428.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_428.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_429.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_429.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_43.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_43.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_430.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_430.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_431.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_431.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_44.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_44.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_45.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_45.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_452.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_452.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_453.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_453.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_454.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_454.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_455.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_455.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_456.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_456.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_458.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_458.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_459.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_459.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_46.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_46.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_460.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_460.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_461.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_461.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_462.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_462.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_463.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_463.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_465.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_465.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_466.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_466.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_467.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_467.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_468.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_468.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_469.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_469.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_47.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_47.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_470.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_470.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_471.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_471.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_472.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_472.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_473.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_473.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_233_v_(video_7339.mp4)_s_1_f_474.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_233_v_(video_7339.mp4)_s_1_f_474.png,"(640, 360)"
